Recipients,Destinatari,module,Magento_Newsletter
Unsubscribe,"Annulla Iscrizione",module,Magento_Newsletter
Delete,Elimina,module,Magento_Newsletter
CSV,CSV,module,Magento_Newsletter
"Excel XML","Excel XML",module,Magento_Newsletter
Email,Email,module,Magento_Newsletter
Type,Tipo,module,Magento_Newsletter
Guest,Ospite,module,Magento_Newsletter
Customer,Cliente,module,Magento_Newsletter
"Customer First Name","Nome cliente",module,Magento_Newsletter
"Customer Last Name","Cognome cliente",module,Magento_Newsletter
"Not Activated","Non attivato",module,Magento_Newsletter
Subscribed,Sottoscritto,module,Magento_Newsletter
Unsubscribed,"Iscrizione annullata",module,Magento_Newsletter
Unconfirmed,"Non confermato",module,Magento_Newsletter
"Web Site",Website,module,Magento_Newsletter
Store,Negozio,module,Magento_Newsletter
"Store View","Vista Negozio",module,Magento_Newsletter
"Newsletter Subscriptions","Iscrizioni alla newsletter",module,Magento_Newsletter
"Make Check payable to:","Fare assegno intestato a:",module,Magento_OfflinePayments
"Send Check to:","Invia assegno a:",module,Magento_OfflinePayments
"Purchase Order Number","Numero d'ordine di acquisto",module,Magento_OfflinePayments
"Make Check payable to: %1","Intesta assegno a: %1",module,Magento_OfflinePayments
"Purchase Order Number: %1","Numero dell'ordine di acquisto: %1",module,Magento_OfflinePayments
"Make Check payable to","Fare assegno intestato a",module,Magento_OfflinePayments
"Send Check to","Inviare assegno a",module,Magento_OfflinePayments
"Place Order","Effettua l'ordine",module,Magento_OfflinePayments
"Check / Money Order",Vaglia,module,Magento_OfflinePayments
Enabled,Abilitato,module,Magento_OfflinePayments
"New Order Status","Nuovo status ordine",module,Magento_OfflinePayments
"Sort Order",Ordinamento,module,Magento_OfflinePayments
Title,Titolo,module,Magento_OfflinePayments
"Payment from Applicable Countries","Pagamento dai paesi applicabili",module,Magento_OfflinePayments
"Payment from Specific Countries","Pagamento da Paesi specifici",module,Magento_OfflinePayments
"Make Check Payable to","Fare Check intestato a",module,Magento_OfflinePayments
"Minimum Order Total","Totale ordine minimo",module,Magento_OfflinePayments
"Maximum Order Total","Totale ordine massimo",module,Magento_OfflinePayments
"Purchase Order","Ordini di Acquisto",module,Magento_OfflinePayments
"Bank Transfer Payment","Pagamento tramite bonifico bancario",module,Magento_OfflinePayments
Instructions,Istruzioni,module,Magento_OfflinePayments
"Cash On Delivery Payment","Pagamento in contrassegno",module,Magento_OfflinePayments
"Zero Subtotal Checkout","Checkout con subtotale zero",module,Magento_OfflinePayments
"Automatically Invoice All Items","Fattura automaticamente tutti gli elementi",module,Magento_OfflinePayments
Country,Paese,module,Magento_OfflineShipping
Region/State,Provincia,module,Magento_OfflineShipping
"Zip/Postal Code",CAP,module,Magento_OfflineShipping
"Shipping Price","Prezzo di spedizione",module,Magento_OfflineShipping
"Export CSV","Esporta CSV",module,Magento_OfflineShipping
"Store Pickup","Ritiro in negozio",module,Magento_OfflineShipping
"Weight vs. Destination","Peso vs destinazione",module,Magento_OfflineShipping
"Price vs. Destination","Prezzo vs destinazione",module,Magento_OfflineShipping
"# of Items vs. Destination","# di elementi vs. destinazione",module,Magento_OfflineShipping
"Weight (and above)","Peso (e superiore)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Subtotale ordine (e superiore)",module,Magento_OfflineShipping
"# of Items (and above)","# di elementi (e superiore)",module,Magento_OfflineShipping
"Please correct Table Rate code type: %1.","Correggi il tipo di codice tabella tariffe: %1.",module,Magento_OfflineShipping
"Please correct Table Rate code for type %1: %2.","Correggi il codice tabella tariffe per tipo %1: %2.",module,Magento_OfflineShipping
None,Nessuno,module,Magento_OfflineShipping
"Per Order","Per ordine",module,Magento_OfflineShipping
"Per Item","Per articolo",module,Magento_OfflineShipping
"Unable to import data","Impossibile importare dati",module,Magento_OfflineShipping
"Something went wrong while importing table rates.","Qualcosa è andato storto durante l'importazione della tabella tariffe.",module,Magento_OfflineShipping
"We couldn't import this file because of these errors: %1","Non è possibile importare questo file a causa di questi errori: %1",module,Magento_OfflineShipping
"Requested column ""%1"" cannot be resolved","Requested column ""%1"" cannot be resolved",module,Magento_OfflineShipping
"Column ""%1"" not found","Column ""%1"" not found",module,Magento_OfflineShipping
"Please correct Table Rates format in the Row #%1.","Correggi il formato della tabella tariffa nella riga #%1.",module,Magento_OfflineShipping
"Please correct Country ""%1"" in the Row #%2.","Correggi il paese ""%1"" nella riga #%2.",module,Magento_OfflineShipping
"Please correct Region/State ""%1"" in the Row #%2.","Correggi la provincia ""%1"" nella riga #%2.",module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row #%3.","Correggi %1 ""%2"" nella riga #%3.",module,Magento_OfflineShipping
"Please correct Shipping Price ""%1"" in the Row #%2.","Correggi il prezzo spedizione ""%1"" nella riga #%2.",module,Magento_OfflineShipping
"Duplicate Row #%1 (duplicates row #%2)","Duplicate Row #%1 (duplicates row #%2)",module,Magento_OfflineShipping
"Please correct Table Rates File Format.","Correggi il formato file della tabella tariffe.",module,Magento_OfflineShipping
No,No,module,Magento_OfflineShipping
"For matching items only","Solo per elementi corrispondenti",module,Magento_OfflineShipping
"For shipment with matching items","Per la spedizione con oggetti corrispondenti",module,Magento_OfflineShipping
Field,Campo,module,Magento_OfflineShipping
"is required.","è obbligatorio.",module,Magento_OfflineShipping
"Flat Rate","Tariffe Flat",module,Magento_OfflineShipping
Enabled,Abilitato,module,Magento_OfflineShipping
"Method Name","Nome metodo",module,Magento_OfflineShipping
Price,Prezzo,module,Magento_OfflineShipping
"Calculate Handling Fee","Calcola spese di gestione",module,Magento_OfflineShipping
"Handling Fee","Spese di gestione",module,Magento_OfflineShipping
"Sort Order",Ordinamento,module,Magento_OfflineShipping
Title,Titolo,module,Magento_OfflineShipping
Type,Tipo,module,Magento_OfflineShipping
"Ship to Applicable Countries","Spedisci ai paesi applicabili",module,Magento_OfflineShipping
"Ship to Specific Countries","Spedisci in paesi specifici",module,Magento_OfflineShipping
"Show Method if Not Applicable","Mostra metodo se non applicabile",module,Magento_OfflineShipping
"Displayed Error Message","Messaggio di errore visualizzato",module,Magento_OfflineShipping
"Table Rates","Tabella tariffe",module,Magento_OfflineShipping
Condition,Condizione,module,Magento_OfflineShipping
"Include Virtual Products in Price Calculation","Include i prodotti virtuali nel calcolo dei prezzi",module,Magento_OfflineShipping
Export,Esporta,module,Magento_OfflineShipping
Import,Importa,module,Magento_OfflineShipping
"Free Shipping","Spedizione Gratuita",module,Magento_OfflineShipping
"Minimum Order Amount","Importo minimo d'ordine",module,Magento_OfflineShipping
"-- Please Select --","-- Seleziona --",module,Magento_OfflineShipping
"Export VCL for Varnish %1","Esporta VCL per Varnish %1",module,Magento_PageCache
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Valore ttl ""%1"" non valido. Utilizzare solo numeri maggiori o uguali a zero.",module,Magento_PageCache
"Built-in Cache","Built-in Cache",module,Magento_PageCache
"Varnish Cache (Recommended)","Varnish Cache (consigliata)",module,Magento_PageCache
"Full Page Cache","Full Page Cache",module,Magento_PageCache
"Caching Application","Caching Applicazione",module,Magento_PageCache
"Varnish Configuration","Configurazione Varnish",module,Magento_PageCache
"Access list","Elenco accesso",module,Magento_PageCache
"IPs access list separated with ',' that can purge Varnish configuration for config file generation.
                            If field is empty default value localhost will be saved.","Elenco accessi IP separati con ',' che possono svuotare la configurazione di Varnish per la generazione del file config.                             Se il campo è vuoto verrà salvato il valore localhost di default.",module,Magento_PageCache
"Backend host","Host Backend",module,Magento_PageCache
"Specify backend host for config file generation. If field is empty default value localhost will be saved.","Specificare gli host di backend per la generazione del file config. Se il campo è vuoto verrà salvato il valore predefinito localhost.",module,Magento_PageCache
"Backend port","Porta backend",module,Magento_PageCache
"Specify backend port for config file generation. If field is empty default value 8080 will be saved.","Specifica la porta backend per la generazione del file config. Se il campo è vuoto verrà salvato il valore predefinito 8080.",module,Magento_PageCache
"TTL for public content","TTL per contenuti pubblici",module,Magento_PageCache
"Public content cache lifetime in seconds. If field is empty default value 86400 will be saved.","Durata cache contenuto pubblico in secondi. Se il campo è vuoto, verrà salvato il valore predefinito 86400.",module,Magento_PageCache
"Page Cache","Page Cache",module,Magento_PageCache
"Full page caching","Full page caching",module,Magento_PageCache
"We cannot retrieve the payment method model object.","Non è possibile recuperare l'oggetto del modello del metodo di pagamento.",module,Magento_Payment
Month,Mese,module,Magento_Payment
Year,Anno,module,Magento_Payment
"We cannot retrieve the payment info model object.","Non è possibile recuperare l'oggetto del modello del metodo di pagamento.",module,Magento_Payment
N/A,N/D,module,Magento_Payment
"Credit Card Type","Tipo di carta di credito",module,Magento_Payment
"Credit Card Number","Numero carta di credito",module,Magento_Payment
"Switch/Solo/Maestro Issue Number","Numero di emissione Switch/Solo/Maestro",module,Magento_Payment
"Switch/Solo/Maestro Start Date","Data di inizio Switch/Solo/Maestro",module,Magento_Payment
"We cannot retrieve the transparent payment method model object.","Non è possibile recuperare l'oggetto di modello del metodo di pagamento trasparente.",module,Magento_Payment
"Command Executor for %1 is not defined.","L'esecutore di comando per %1 non è definito.",module,Magento_Payment
"Command %1 does not exist.","Comando %1 inesistente.",module,Magento_Payment
"Transaction has been declined. Please try again later.","La transazione è stata rifiutata. Riprova più tardi.",module,Magento_Payment
"Wrong gateway response format.","Formato di risposta del gateway errato.",module,Magento_Payment
"Validator for field %1 does not exist.","Validatore per il campo %1 non esiste.",module,Magento_Payment
Discount,Sconto,module,Magento_Payment
Shipping,Spedizione,module,Magento_Payment
"All Allowed Countries","Tutti i paesi permessi",module,Magento_Payment
"Specific Countries","Paesi specifici",module,Magento_Payment
"The payment method you requested is not available.","Il metodo di pagamento che hai richiesto non è disponibile.",module,Magento_Payment
"The payment disallows storing objects.","Il pagamento non consente l'archiviazione di oggetti.",module,Magento_Payment
"We cannot retrieve the payment method code.","Impossibile recuperare il codice del metodo di pagamento.",module,Magento_Payment
"We cannot retrieve the payment information object instance.","Non è possibile recuperare l'istanza di oggetto informazioni di pagamento.",module,Magento_Payment
"You can't use the payment type you selected to make payments to the billing country.","Non è possibile utilizzare il tipo di pagamento selezionato per effettuare pagamenti per il paese di fatturazione.",module,Magento_Payment
"The order action is not available.","L'azione di ordine non è disponibile.",module,Magento_Payment
"The authorize action is not available.","L'azione di autorizzazione non è disponibile.",module,Magento_Payment
"The capture action is not available.","L'azione di acquisizione non è disponibile.",module,Magento_Payment
"The refund action is not available.","L'azione di rimborso non è disponibile.",module,Magento_Payment
"The void action is not available.","L'azione di annullamento non è disponibile.",module,Magento_Payment
"The payment review action is unavailable.","L'azione di revisione del pagamento non è disponibile.",module,Magento_Payment
"The credit card number doesn't match the credit card type.","Il numero di carta di credito non corrisponde al tipo di carta di credito.",module,Magento_Payment
"Invalid Credit Card Number","Numero carta di credito non valido",module,Magento_Payment
"This credit card type is not allowed for this payment method.","Tipo di carta di credito non permesso per questo metodo di pagamento.",module,Magento_Payment
"Please enter a valid credit card verification number.","Inserire un numero valido di verifica della carta di credito.",module,Magento_Payment
"Please enter a valid credit card expiration date.","Inserire una data di scadenza della carta di credito valida.",module,Magento_Payment
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","La classe %1 non implementa \Magento\Payment\Model\MethodInterface",module,Magento_Payment
Yes,Sì,module,Magento_Payment
No,No,module,Magento_Payment
"Failure #1","Errore #1",module,Magento_Payment
"Failure #2","Errore #2",module,Magento_Payment
"Expiration Date","Data di scadenza",module,Magento_Payment
"Card Verification Number","Numero di verifica della carta",module,Magento_Payment
"is not available. You still can process offline actions.","non è disponibile. Puoi ancora elaborare azioni non in linea.",module,Magento_Payment
"Please Select",Seleziona,module,Magento_Payment
"We'll ask for your payment details before you place an order.","I dettagli di pagamento verranno richiesti prima di effettuare un ordine.",module,Magento_Payment
"--Please Select--",--Seleziona--,module,Magento_Payment
"Card Verification Number Visual Reference","Scheda Verifica numero riferimento visivo",module,Magento_Payment
"What is this?","Cos'è questo?",module,Magento_Payment
"Credit Card Information","Informazioni carta di credito",module,Magento_Payment
"Place Order","Effettua l'ordine",module,Magento_Payment
"Forgot an Item?","Hai dimenticato un oggetto?",module,Magento_Payment
"Edit Your Cart","Modifica il tuo carrello",module,Magento_Payment
"Unable to place order. Please try again later.","Unable to place order. Please try again later.",module,Magento_Payment
"Payment Methods Section","Sezione Metodi di Pagamento",module,Magento_Payment
"Payment Services","Servizi di pagamento",module,Magento_Payment
"Payment Methods","Metodi di pagamento",module,Magento_Payment
"Billing Agreements","Accordi di fatturazione",module,Magento_Paypal
ID,ID,module,Magento_Paypal
Email,Email,module,Magento_Paypal
"First Name",Nome,module,Magento_Paypal
"Last Name",Cognome,module,Magento_Paypal
"Reference ID","ID di riferimento",module,Magento_Paypal
Status,Status,module,Magento_Paypal
Created,Creato,module,Magento_Paypal
N/A,N/D,module,Magento_Paypal
Updated,Aggiornato,module,Magento_Paypal
Back,Indietro,module,Magento_Paypal
"Are you sure you want to do this?","Sei sicuro di che voler fare questo?",module,Magento_Paypal
Cancel,Annulla,module,Magento_Paypal
"Billing Agreement #%1","Accordo di fatturazione # %1",module,Magento_Paypal
"General Information","Informazioni Generali",module,Magento_Paypal
"Related Orders","Ordini correlati",module,Magento_Paypal
Order,Ordine,module,Magento_Paypal
Purchased,Acquistato,module,Magento_Paypal
"Bill-to Name","Fattura a nome",module,Magento_Paypal
"Ship-to Name","Nome del destinatario",module,Magento_Paypal
"Order Total","Totale ordine",module,Magento_Paypal
"Purchase Point","Punto di acquisto",module,Magento_Paypal
"Billing Agreement View","Vedi accordo di fatturazione",module,Magento_Paypal
"View Transaction Details","Vedi i dettagli della transazione",module,Magento_Paypal
"Reference Information","Informazioni di riferimento",module,Magento_Paypal
"Transaction Information","Informazioni sulle transazioni",module,Magento_Paypal
"PayPal Fee Information","Informazioni sulle commissioni PayPal",module,Magento_Paypal
"PayPal Settlement Reports","PayPal Settlement Reports",module,Magento_Paypal
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Ci stiamo connettendo al server PayPal SFTP per recuperare nuovi report. Sei sicuro di che voler continuare?",module,Magento_Paypal
"Fetch Updates","Recuperare aggiornamenti",module,Magento_Paypal
button_label,button_label,module,Magento_Paypal
sandbox_button_label,sandbox_button_label,module,Magento_Paypal
Help,Guida,module,Magento_Paypal
Configure,Configura,module,Magento_Paypal
Close,Chiudi,module,Magento_Paypal
"Learn More","Scopri di più",module,Magento_Paypal
"View Demo","Visualizza Demo",module,Magento_Paypal
"See terms","Vedere le condizioni",module,Magento_Paypal
"You will be redirected to the PayPal website.","Verrai reindirizzati al sito di PayPal.",module,Magento_Paypal
"You will be redirected to the PayPal website when you place an order.","Verrai reindirizzati al sito di PayPal dopo aver confermato l'ordine.",module,Magento_Paypal
"Incl. Tax","Tasse incl.",module,Magento_Paypal
"Billing Information","Informazioni di fatturazione",module,Magento_Paypal
"Shipping Information","Informazioni di spedizione",module,Magento_Paypal
"Invalid block type","Tipo di blocco non valido",module,Magento_Paypal
"Please specify the correct billing agreement ID and try again.","Specifica l'ID accordo di fatturazione corretto e riprova.",module,Magento_Paypal
"You canceled the billing agreement.","Hai cancellato l'accordo di fatturazione.",module,Magento_Paypal
"We can't cancel the billing agreement.","Non è possibile cancellare l'accordo di fatturazione.",module,Magento_Paypal
"You deleted the billing agreement.","Hai eliminato l'accordo di fatturazione.",module,Magento_Paypal
"We can't delete the billing agreement.","Non è possibile eliminare l'accordo di fatturazione.",module,Magento_Paypal
Reports,Reports,module,Magento_Paypal
Sales,Vendite,module,Magento_Paypal
"View Transaction","Vedi transazione",module,Magento_Paypal
"We found nothing to fetch because of an empty configuration.","Non abbiamo trovato nulla da recuperare a causa di una configurazione vuota.",module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3.""","Sono state recuperate %1 righe del report da ""%2@%3""",module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""","We can't fetch reports from ""%1@%2.""",module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.","L'accordo di fatturazione ""%1"" è stato cancellato.",module,Magento_Paypal
"The billing agreement ""%1"" has been created.","L'accordo di fatturazione ""%1"" è stato creato.",module,Magento_Paypal
"We couldn't finish the billing agreement wizard.","Impossibile completare la creazione guidata dell'accordo di fatturazione.",module,Magento_Paypal
"We can't start the billing agreement wizard.","Impossibile avviare la creazione guidata dell'accordo di fatturazione.",module,Magento_Paypal
"Billing Agreement # %1","Accordo di fatturazione # %1",module,Magento_Paypal
"We can't initialize Express Checkout.","Non è  possibile inizializzare Express Checkout.",module,Magento_Paypal
"PayPal Express Checkout Token does not exist.","PayPal Express Checkout Token non esiste.",module,Magento_Paypal
"A wrong PayPal Express Checkout Token is specified.","Un errato PayPal Express Checkout Token è stato specificato.",module,Magento_Paypal
"Express Checkout and Order have been canceled.","L'ordine e l'express checkout sono stati cancellati.",module,Magento_Paypal
"Express Checkout has been canceled.","L'express checkout è stato annullato.",module,Magento_Paypal
"Unable to cancel Express Checkout","Impossibile annullare l'express checkout",module,Magento_Paypal
"Please agree to all the terms and conditions before placing the order.","Si prega di accettare tutti i termini e le condizioni prima di effettuare l'ordine.",module,Magento_Paypal
"We can't place the order.","Impossibile inviare l'ordine.",module,Magento_Paypal
"We can't process Express Checkout approval.","Non è possibile elaborare l'approvazione del Checkout Express.",module,Magento_Paypal
"We can't initialize Express Checkout review.","Non è possibile inizializzare il riepilogo del Checkout Express.",module,Magento_Paypal
"We can't update shipping method.","Non è possibile aggiornare il metodo di spedizione.",module,Magento_Paypal
"We can't start Express Checkout.","Impossibile avviare l'express checkout.",module,Magento_Paypal
"To check out, please sign in with your email address.","Per il checkout, registrati usando il tuo indirizzo email.",module,Magento_Paypal
"Sorry, but something went wrong","Siamo spiacenti, qualcosa e andato storto",module,Magento_Paypal
"Your payment has been declined. Please try again.","Il tuo pagamento è stato rifiutato. Si prega di riprovare.",module,Magento_Paypal
"Requested payment method does not match with order.","Il metodo di pagamento richiesto non corrisponde con l'ordine.",module,Magento_Paypal
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Vuoi completare l'accordo di fatturazione per velocizzare gli acquisti con PayPal?",module,Magento_Paypal
"Error processing payment, please try again later.","Errore durante l'elaborazione del pagamento, riprova più tardi.",module,Magento_Paypal
"Payment Gateway is unreachable at the moment. Please use another payment option.","Il gateway di pagamento non è raggiungibile al momento. Utilizzare un altro metodo di pagamento.",module,Magento_Paypal
"PayPal response hasn't required fields.","La risposta di PayPal non ha campi obbligatori.",module,Magento_Paypal
"Something went wrong while processing your order.","Qualcosa è andata storta durante l'elaborazione del tuo ordine.",module,Magento_Paypal
"PayPal gateway has rejected request. %1","Il gateway di PayPal ha rifiutato la richiesta. %1",module,Magento_Paypal
"The PayPal gateway rejected the request. %1","Il gateway di PayPal ha rifiutato la richiesta. %1",module,Magento_Paypal
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Non siamo stati in grado di elaborare il pagamento. Prova con un altro metodo di pagamento o contattaci in modo da poterti aiutare.",module,Magento_Paypal
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Non siamo in grado di completare la transazione. Contattaci per fornirti assistenza.",module,Magento_Paypal
"A match of the Shipping Address City, State, and Postal Code failed.","A match of the Shipping Address City, State, and Postal Code failed.",module,Magento_Paypal
"The payment method code is not set.","Il codice del metodo di pagamento non è impostato.",module,Magento_Paypal
"The reference ID is not set.","L'ID di riferimento non è impostato.",module,Magento_Paypal
"Unable to save Billing Agreement:","Impossibile salvare l'accordo di fatturazione:",module,Magento_Paypal
Active,Attiva,module,Magento_Paypal
Canceled,Cancellato,module,Magento_Paypal
"The customer ID is not set.","L'ID del cliente non è impostato.",module,Magento_Paypal
"The Billing Agreement status is not set.","Lo stato dell'accordo di fatturazione non è impostato.",module,Magento_Paypal
"The PayPal certificate does not exist.","Il certificato di PayPal non esiste.",module,Magento_Paypal
"We prefer PayPal (150 X 60)","Noi preferiamo PayPal (150 X 60)",module,Magento_Paypal
"We prefer PayPal (150 X 40)","Noi preferiamo PayPal (150 X 40)",module,Magento_Paypal
"Now accepting PayPal (150 X 60)","Adesso accettiamo PayPal (150 X 60)",module,Magento_Paypal
"Now accepting PayPal (150 X 40)","Adesso accettiamo PayPal (150 X 40)",module,Magento_Paypal
"Payments by PayPal (150 X 60)","Pagamenti tramite PayPal (150 X 60)",module,Magento_Paypal
"Payments by PayPal (150 X 40)","Pagamenti tramite PayPal (150 X 40)",module,Magento_Paypal
"Shop now using (150 X 60)","Compra ora utilizzando (150 X 60)",module,Magento_Paypal
"Shop now using (150 X 40)","Compra ora utilizzando (150 X 40)",module,Magento_Paypal
Dynamic,Dinamico,module,Magento_Paypal
Static,Statico,module,Magento_Paypal
Shortcut,"Scelta rapida",module,Magento_Paypal
"Acceptance Mark Image","Immagine di marchio di accettazione",module,Magento_Paypal
Authorization,Autorizzazione,module,Magento_Paypal
Sale,Vendita,module,Magento_Paypal
Yes,Sì,module,Magento_Paypal
No,No,module,Magento_Paypal
"For Virtual Quotes Only","Solo per preventivi virtuali",module,Magento_Paypal
Auto,Auto,module,Magento_Paypal
"Ask Customer","Chiedere al cliente",module,Magento_Paypal
Never,Mai,module,Magento_Paypal
"IPN (Instant Payment Notification) Only","Solo IPN (notifica immediata del pagamento)",module,Magento_Paypal
"API Signature","Firma API",module,Magento_Paypal
"API Certificate","Certificato API",module,Magento_Paypal
"The ordering amount of %1 is pending approval on the payment gateway.","L'importo dell'ordine di %1 è in attesa di approvazione sul gateway di pagamento.",module,Magento_Paypal
"Ordered amount of %1","Importo ordinato di %1",module,Magento_Paypal
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Autorizzeremo l'importo di %1 non appena verrà approvato dal gateway di pagamento.",module,Magento_Paypal
"The authorized amount is %1.","L'importo autorizzato è %1.",module,Magento_Paypal
"The maximum number of child authorizations is reached.","È stato raggiunto il numero massimo di autorizzazioni figlie.",module,Magento_Paypal
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","PayPal non è in grado di elaborare gli ordini con un saldo pari a zero. Per completare l'acquisto, si prega di passare attraverso il processo di checkout standard.",module,Magento_Paypal
"A payer is not identified.","Non è stato identificato un pagatore.",module,Magento_Paypal
"Cannot get secure form URL from PayPal","Impossibile ottenere modulo URL sicuro da PayPal",module,Magento_Paypal
"Last Transaction ID","ID ultima transazione",module,Magento_Paypal
"This customer didn't include a confirmed address.","Questo cliente non ha incluso un indirizzo confermato.",module,Magento_Paypal
"The payment is authorized but not settled.","Il pagamento è autorizzato, ma non saldato.",module,Magento_Paypal
"The payment eCheck is not cleared.","L'assegno elettronico di pagamento non è stato liquidato.",module,Magento_Paypal
"The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.","Il commerciante è titolare di un conto non statunitense e non ha un meccanismo di prelievo.",module,Magento_Paypal
"The payment currency doesn't match any of the merchant's balances currency.","La valuta di pagamento non corrisponde a nessuna valuta dei saldi del commerciante.",module,Magento_Paypal
"The payment is pending while it is being reviewed by PayPal for risk.","Il pagamento è in sospeso mentre viene rivisto da PayPal causa rischio.",module,Magento_Paypal
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","Il pagamento è in sospeso perché è stato fatto da un indirizzo email non ancora registrato o confermato.",module,Magento_Paypal
"The merchant account is not yet verified.","Il conto venditore non è stato ancora verificato.",module,Magento_Paypal
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Il pagamento è stato effettuato tramite carta di credito. Al fine di ricevere fondi venditore devi aggiornare lo status dell'account in Business o Premier.",module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","Spiacenti, ma qualcosa è andato storto. Contattare l'assistenza clienti PayPal.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a chargeback by your customer.","È stato eseguito uno storno su questa transazione a causa di un rimborso chiesto dal cliente.",module,Magento_Paypal
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","È stato eseguito uno storno su questa transazione a causa dell'attivazione da parte del cliente del soddisfatti o rimborsati.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","È stato eseguito uno storno su questa transazione a causa di un reclamo da parte del cliente riguardante la transazione.",module,Magento_Paypal
"A reversal has occurred on this transaction because you have given the customer a refund.","È stato eseguito uno storno su questa transazione perché hai concesso un rimborso al cliente.",module,Magento_Paypal
"Reversal of an adjustment.","Inversione di un adeguamento.",module,Magento_Paypal
"Transaction reversal due to fraud detected by PayPal administrators.","Storno transazione a causa di frode scoperta dagli amministratori di PayPal.",module,Magento_Paypal
"Transaction reversal by PayPal administrators.","Storno transazione dagli amministratori di PayPal.",module,Magento_Paypal
"Reimbursement for a chargeback.","Rimborso per un chargeback.",module,Magento_Paypal
"Settlement of a chargeback.","Liquidazione di un riaccredito.",module,Magento_Paypal
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","È stato eseguito uno storno su questa transazione a causa di una controversia con il cliente per sospetta falsificazione.",module,Magento_Paypal
"Buyer claims that he did not receive goods or service.","L'acquirente sostiene di non aver ricevuto beni o servizi.",module,Magento_Paypal
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","L'acquirente sostiene che la merce o il servizio ricevuto differisce dalla descrizione fornita dal commerciante.",module,Magento_Paypal
"Buyer claims that he/she did not authorize transaction.","L'acquirente sostiene di non aver autorizzato la transazione.",module,Magento_Paypal
"A case that has been resolved and close requires a reimbursement.","Un caso che è stato risolto e chiuso richiede un rimborso.",module,Magento_Paypal
"Buyer claims that a possible duplicate payment was made to the merchant.","L'acquirente sostiene che è possibile che sia stato effettuato un doppio pagamento al commerciante.",module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","L'acquirente sostiene che la merce ricevuta sia insoddisfacente, difettosa o danneggiata.",module,Magento_Paypal
"Unknown reason. Please contact PayPal customer service.","Motivo sconosciuto. Contattare l'assistenza clienti PayPal.",module,Magento_Paypal
"Payer ID","ID pagatore",module,Magento_Paypal
"Payer Email","Email pagatore",module,Magento_Paypal
"Payer Status","Stato pagatore",module,Magento_Paypal
"Payer Address ID","ID indirizzo pagatore",module,Magento_Paypal
"Payer Address Status","Stato dell'indirizzo del pagatore",module,Magento_Paypal
"Merchant Protection Eligibility","Ammissibilità protezione commerciante",module,Magento_Paypal
"Triggered Fraud Filters","Attivati filtri di frode",module,Magento_Paypal
"Last Correlation ID","Ultimo ID correlazione",module,Magento_Paypal
"Address Verification System Response","Risposta del sistema di verifica dell'indirizzo",module,Magento_Paypal
"CVV2 Check Result by PayPal","CVV2 Controllo risultati da PayPal",module,Magento_Paypal
"AVS Street Match","AVS Street Match",module,Magento_Paypal
"AVS zip","AVS zip",module,Magento_Paypal
"International AVS response","Risposta internazionale AVS",module,Magento_Paypal
"Buyer's Tax ID","ID fiscale acquirente",module,Magento_Paypal
"Buyer's Tax ID Type","Tipo di ID fiscale dell'acquirente",module,Magento_Paypal
Chargeback,Chargeback,module,Magento_Paypal
Complaint,Reclamo,module,Magento_Paypal
Dispute,Controversia,module,Magento_Paypal
"Matched Address only (no ZIP)","Solo indirizzo corrispondente (no CAP)",module,Magento_Paypal
"Matched Address only (no ZIP) International","Solo indirizzo internazionale corrispondente (no CAP)",module,Magento_Paypal
"No Details matched","Nessun dettaglio corrispondente",module,Magento_Paypal
"No Details matched. International","Nessun dettaglio corrispondente. Internazionale",module,Magento_Paypal
"Exact Match.","Corrispondenza esatta.",module,Magento_Paypal
"Exact Match. Address and Postal Code. International","Corrispondenza esatta. Indirizzo e codice postale. Internazionale",module,Magento_Paypal
"Exact Match. Address and Postal Code. UK-specific","Corrispondenza esatta. Indirizzo e codice postale. Specifico per UK",module,Magento_Paypal
